,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,free,size_megabytes,game
5008,2.99,166,103,3.5,3.5,1,4,1,37,5,1,True,0,379.9677734375,1
5009,0.99,52,32,4.5,4.0,1,12,5,37,5,1,True,0,62.2978515625,0
5010,0.0,3413,291,4.5,4.5,1,17,1,37,5,1,True,1,105.8173828125,1
5011,0.0,10,6,5.0,5.0,2,4,5,38,3,2,True,1,11.6259765625,0
5012,0.0,2602,29,4.0,4.0,1,4,1,38,5,1,True,1,88.8017578125,1
5013,0.0,62,1,4.5,4.0,2,12,1,38,5,1,True,1,501.2216796875,1
5014,0.0,998,155,4.0,4.5,1,9,1,37,5,0,True,1,133.5205078125,1
5017,0.0,168,168,4.0,4.0,1,4,1,43,5,1,True,1,101.53515625,1
5018,0.0,6286,291,4.5,4.5,2,4,1,37,5,1,True,1,211.2607421875,1
5019,2.99,161,56,4.5,4.5,1,9,1,40,5,1,True,0,81.03515625,1
5021,0.0,233,123,5.0,5.0,1,4,1,25,5,10,True,1,31.4765625,1
5022,0.0,193,4,5.0,5.0,5,9,2,38,5,3,True,1,53.1103515625,0
5024,0.99,3,3,1.5,1.5,1,4,5,37,0,2,True,0,15.296875,0
5025,0.0,52,0,5.0,0.0,1,4,2,37,0,1,True,1,51.4931640625,0
5026,1.99,13,3,3.5,4.5,1,4,5,37,2,1,True,0,21.017578125,0
5027,0.0,1200,223,4.5,4.5,1,4,2,37,0,15,True,1,50.40625,0
5028,6.99,88,88,4.0,4.0,1,9,1,24,5,3,True,0,739.05078125,1
5029,6.99,55,55,3.0,3.0,1,9,1,24,5,4,True,0,572.4111328125,1
5030,6.99,47,47,4.0,4.0,1,9,1,37,5,4,True,0,981.69140625,1
5031,6.99,256,256,5.0,5.0,1,9,1,38,5,4,True,0,1133.708984375,1
5032,1.99,97,50,4.0,4.5,1,12,1,40,1,1,True,0,47.3515625,1
5034,2.99,2,2,5.0,5.0,1,4,3,40,5,2,True,0,91.90234375,0
5035,1.99,31,0,2.5,0.0,1,4,5,37,5,1,True,0,13.7685546875,0
5036,0.0,2,2,3.0,3.0,1,4,1,38,0,3,True,1,7.39453125,1
5037,0.0,513,224,4.0,4.0,1,4,5,37,0,1,True,1,2.5478515625,0
5038,0.0,49,20,3.0,3.5,1,9,1,40,5,1,True,1,221.423828125,1
5039,0.0,913,589,4.5,4.5,1,4,1,37,5,33,True,1,114.251953125,1
5040,0.0,21,0,4.0,0.0,3,12,2,37,5,1,True,1,34.6953125,0
5043,0.0,9,2,4.0,3.5,1,4,1,38,5,7,True,1,93.138671875,1
5044,0.0,667,667,4.0,4.0,1,4,1,38,5,1,True,1,98.951171875,1
5045,0.0,470,284,4.5,4.5,1,4,1,37,5,1,True,1,96.6748046875,1
5046,0.0,191,135,4.5,4.5,1,9,1,37,5,2,True,1,95.6201171875,1
5048,0.0,55,55,4.0,4.0,1,4,1,43,5,1,True,1,93.0390625,1
5050,2.99,186,71,4.5,4.5,1,4,3,38,5,18,True,0,126.919921875,0
5052,6.99,16,16,3.5,3.5,1,4,2,37,0,32,True,0,29.908203125,0
5053,1.99,856,409,3.0,3.5,1,9,2,38,4,1,True,0,12.90625,0
5054,1.99,21,6,1.5,1.0,1,4,5,38,5,1,True,0,24.27734375,0
5055,0.0,58,3,4.0,4.5,1,4,1,38,5,1,True,1,94.61328125,1
5057,0.0,1380,52,4.5,3.5,1,12,1,40,5,1,True,1,767.3046875,1
5059,0.0,1091,28,4.0,4.0,1,12,1,37,4,2,True,1,426.244140625,1
5060,0.99,70,2,2.0,3.0,1,17,5,37,5,1,True,0,29.15234375,0
5062,0.0,1173,126,4.5,4.5,1,4,1,43,2,1,True,1,15.12890625,1
5064,0.0,17865,911,4.5,4.5,2,4,1,37,5,7,True,1,137.41015625,1
5066,0.0,72,15,3.0,3.5,1,4,1,37,4,1,True,1,27.3642578125,1
5067,0.0,387,0,4.5,0.0,2,4,1,38,5,1,True,1,430.8134765625,1
5069,0.0,1523,158,4.5,4.5,1,4,1,38,5,16,True,1,203.38671875,1
5071,0.99,166,154,5.0,5.0,1,9,1,40,5,1,True,0,123.375,1
5073,0.0,475,6,4.5,4.5,1,12,1,37,5,8,True,1,167.9560546875,1
5074,3.99,21,7,5.0,4.5,2,17,1,40,0,1,True,0,256.1494140625,1
5076,5.99,15,0,5.0,0.0,1,4,5,37,3,2,True,0,19.365234375,0
5078,0.0,239,129,4.0,4.0,2,12,1,40,5,1,True,1,87.1591796875,1
5079,0.0,1799,267,4.0,4.5,2,4,4,37,4,11,True,1,133.783203125,0
5080,0.99,732,36,4.0,4.5,1,4,1,38,5,1,True,0,182.76171875,1
5081,0.0,4544,2534,4.5,4.5,1,9,1,40,2,1,True,1,35.142578125,1
5082,0.0,39,39,4.0,4.0,1,4,1,40,5,13,True,1,158.12109375,1
5083,0.0,15,0,4.5,0.0,5,4,3,24,3,1,True,1,73.845703125,0
5087,0.99,12,5,2.0,2.0,1,4,1,37,5,1,True,0,12.07421875,1
5088,2.99,106,40,4.0,4.0,1,12,1,37,5,1,True,0,84.1416015625,1
5089,1.99,9752,5730,4.5,4.5,1,4,1,38,4,10,True,0,108.9091796875,1
5090,0.0,109,21,4.0,4.0,1,4,1,40,5,1,True,1,105.6494140625,1
5092,0.0,33698,543,4.5,4.5,1,12,1,38,5,1,True,1,103.6328125,1
5093,0.0,122,20,3.5,3.5,1,9,1,38,5,5,True,1,105.9921875,1
5094,0.0,2088,299,4.5,5.0,1,9,1,37,4,1,True,1,270.9619140625,1
5095,0.0,1,1,1.0,1.0,1,17,1,40,5,1,True,1,189.9853515625,1
5096,0.99,23,0,3.0,0.0,1,12,1,40,5,1,True,0,687.34375,1
5097,0.0,138,4,4.5,3.5,4,4,1,38,5,16,True,1,140.5107421875,1
5098,1.99,1,1,4.0,4.0,1,4,4,37,0,2,True,0,2.564453125,0
5099,0.0,37,0,4.0,0.0,1,4,1,40,5,2,True,1,96.0556640625,1
5100,2.99,111,63,5.0,5.0,1,12,1,38,5,1,True,0,61.0009765625,1
5101,1.99,1802,237,4.0,4.0,2,4,2,37,3,1,True,0,8.92578125,0
5102,0.99,1,1,5.0,5.0,1,4,3,37,0,1,True,0,46.9169921875,0
5103,0.0,273,85,4.5,4.0,2,4,1,37,5,3,True,1,143.97265625,1
5106,1.99,10,1,4.5,2.0,3,4,5,37,5,3,True,0,25.5224609375,0
5107,0.99,49,37,4.5,4.5,1,4,4,37,5,10,True,0,146.3515625,0
5108,0.0,34,2,3.5,5.0,1,4,3,37,5,1,True,1,545.9462890625,0
5110,1.99,23,5,3.5,3.0,2,4,1,40,4,1,True,0,101.06640625,1
5111,0.0,10263,287,4.5,4.5,1,9,1,38,5,18,True,1,335.2763671875,1
5113,0.0,378,8,4.5,5.0,2,4,1,37,5,1,True,1,237.0869140625,1
5114,0.0,18,5,4.5,5.0,1,4,1,35,5,11,True,1,65.4365234375,1
5115,0.0,53,3,4.0,3.5,1,4,1,40,5,2,True,1,83.7197265625,1
5116,2.99,30,30,4.0,4.0,1,4,3,40,5,6,True,0,259.7578125,0
5118,1.99,684,684,3.0,3.0,1,4,5,37,0,1,True,0,52.0234375,0
5119,1.99,34,0,3.5,0.0,4,4,1,40,5,1,True,0,103.8935546875,1
5120,0.0,2265,81,4.0,4.0,1,4,2,38,5,9,True,1,681.265625,0
5122,3.99,346,196,4.0,4.0,1,12,1,40,5,8,True,0,332.34765625,1
5123,3.99,46,46,5.0,5.0,1,12,1,40,5,1,True,0,1780.2216796875,1
5125,0.0,796,796,4.0,4.0,1,4,2,38,5,9,True,1,489.048828125,0
5126,0.0,468,123,4.0,4.0,1,4,1,38,5,1,True,1,271.150390625,1
5127,0.0,27,3,4.0,3.5,1,9,1,40,5,3,True,1,67.9794921875,1
5129,2.99,10,4,2.0,1.5,1,17,3,38,5,1,True,0,249.5732421875,0
5130,0.99,3,3,5.0,5.0,1,12,1,38,5,5,True,0,312.92578125,1
5132,4.99,524,76,4.5,4.5,1,12,1,25,5,10,True,0,563.1298828125,1
5134,0.0,62,1,3.5,5.0,1,4,1,37,5,1,True,1,127.9033203125,1
5135,4.99,67,21,4.5,4.5,1,9,1,38,5,1,True,0,176.25,1
5136,0.0,364,0,4.0,0.0,2,4,5,37,0,1,True,1,58.4892578125,0
5137,0.0,8402,1277,4.5,4.5,1,12,1,38,5,7,True,1,143.595703125,1
5140,0.0,397,18,4.0,2.0,1,12,5,37,0,1,True,1,32.1171875,0
5141,0.0,2163,18,4.5,4.5,1,4,1,37,5,11,True,1,102.4990234375,1
5143,0.0,1878,17,4.5,5.0,1,12,1,38,5,8,True,1,126.5048828125,1
5144,0.0,70,4,3.5,4.0,1,4,1,38,4,1,True,1,55.4189453125,1
5146,3.99,447,202,4.5,4.5,1,4,1,37,5,6,True,0,153.7216796875,1
5147,4.99,80,80,5.0,5.0,1,12,1,38,5,1,True,0,55.6083984375,1
5148,0.0,737,197,4.5,4.5,1,4,1,40,5,9,True,1,122.91796875,1
5149,0.0,24507,1198,4.5,4.5,1,4,1,38,5,16,True,1,152.89453125,1
5150,0.0,1771,22,4.5,5.0,2,9,1,37,5,16,True,1,104.064453125,1
5151,0.0,59,59,4.0,4.0,1,4,1,40,4,1,True,1,58.1416015625,1
5152,2.99,184,38,4.5,4.5,2,4,5,37,5,2,True,0,72.31640625,0
5153,0.0,3207,911,4.5,4.5,1,9,1,38,5,1,True,1,198.7373046875,1
5154,2.99,62,20,4.0,4.0,1,4,3,40,5,17,True,0,136.9755859375,0
5155,0.0,4910,8,4.5,4.5,1,9,1,37,5,22,True,1,188.9755859375,1
5156,0.0,402,31,4.5,4.5,2,4,1,37,5,1,True,1,255.1494140625,1
5157,0.0,653,569,4.0,4.0,1,4,1,38,5,1,True,1,305.728515625,1
5158,2.99,25,0,5.0,0.0,1,4,3,37,5,1,True,0,186.9658203125,0
5159,0.0,5111,354,4.5,4.5,1,12,1,38,5,1,True,1,497.349609375,1
5160,4.99,602,602,4.0,4.0,1,9,1,37,5,1,True,0,969.3154296875,1
5161,0.0,497,497,4.5,4.5,1,12,1,43,5,1,True,1,101.4765625,1
5162,0.0,282,2,4.5,5.0,1,4,1,40,5,2,True,1,66.2451171875,1
5164,0.0,23965,299,4.0,4.5,2,4,5,37,5,9,True,1,106.8193359375,0
5169,1.99,98,95,4.5,4.5,1,4,5,37,3,23,True,0,55.6962890625,0
5170,0.0,169,1,3.0,5.0,1,4,1,38,5,11,True,1,35.4306640625,1
5171,0.0,329,1,3.0,2.0,1,4,5,37,4,1,True,1,12.087890625,0
5172,0.0,2129,53,4.5,4.0,2,4,1,37,5,1,True,1,219.9140625,1
5173,0.0,495,32,3.5,3.5,1,12,1,40,4,1,True,1,413.09765625,1
5174,6.99,184,184,4.5,4.5,1,9,1,38,5,5,True,0,1137.341796875,1
5175,0.0,1784,294,4.5,4.5,1,9,1,38,1,1,True,1,96.8232421875,1
5176,6.99,52,52,4.5,4.5,1,9,1,38,5,4,True,0,854.947265625,1
5177,4.99,58,13,4.5,4.5,1,4,1,37,4,1,True,0,179.7138671875,1
5178,1.99,3,3,3.5,3.5,1,9,1,37,5,1,False,0,106.1796875,1
5179,0.0,7,3,4.0,4.5,1,4,1,40,5,2,True,1,68.744140625,1
5182,0.0,240,53,3.0,3.0,1,4,5,37,0,1,True,1,17.681640625,0
5183,1.99,54,3,3.0,5.0,1,4,5,37,0,2,True,0,34.671875,0
5185,1.99,1560,161,4.5,4.0,1,4,5,37,3,26,True,0,32.484375,0
5186,0.99,15,15,4.5,4.5,1,9,1,43,0,1,True,0,60.4296875,1
5187,0.0,455,429,4.0,4.0,1,4,1,38,5,1,True,1,56.44140625,1
5188,6.99,44,44,4.0,4.0,1,9,1,38,5,4,True,0,927.751953125,1
5189,0.0,17436,429,4.5,4.5,27,12,1,37,5,1,True,1,112.287109375,1
5192,0.0,239,97,4.0,4.0,10,9,1,38,5,1,True,1,275.9287109375,1
5194,0.0,28,0,4.0,0.0,2,17,2,37,4,1,True,1,122.50390625,0
5195,0.0,115,46,4.0,4.5,2,9,1,38,5,1,True,1,783.359375,1
5196,0.99,47,9,4.0,5.0,1,4,5,37,1,1,True,0,25.181640625,0
5198,0.0,8742,36,4.5,4.0,1,9,1,38,5,1,True,1,97.640625,1
5199,2.99,127,13,4.0,4.5,1,4,2,37,4,1,True,0,320.69140625,0
5200,0.99,13,5,4.0,3.5,1,4,1,25,0,1,True,0,213.716796875,1
5202,0.0,3,3,5.0,5.0,1,4,1,38,5,1,True,1,91.29296875,1
5206,0.0,1052,1052,5.0,5.0,1,4,1,38,5,1,True,1,219.2158203125,1
5207,1.99,3,3,2.5,2.5,1,9,1,38,5,8,False,0,192.70703125,1
5208,1.99,1246,936,4.0,4.5,2,4,1,40,5,1,False,0,104.7333984375,1
5209,2.99,346,6,4.0,4.0,1,4,1,37,5,1,True,0,108.705078125,1
5210,1.99,34,19,2.0,1.5,1,4,2,37,1,1,True,0,50.767578125,0
5211,0.0,83,1,3.5,2.0,3,4,3,37,0,1,True,1,26.259765625,0
5212,0.0,989,21,4.0,4.5,1,4,1,37,5,14,True,1,108.9228515625,1
5213,0.0,57,57,4.5,4.5,1,4,1,38,5,1,True,1,32.18359375,1
5214,3.99,93,27,3.5,2.5,1,4,2,38,5,3,True,0,368.443359375,0
5215,0.0,2196,98,4.5,5.0,1,4,1,37,5,1,True,1,84.0244140625,1
5216,0.0,26685,1961,4.5,4.5,1,4,1,37,5,1,True,1,280.056640625,1
5217,1.99,40,40,4.5,4.5,1,4,1,38,5,1,True,0,377.677734375,1
5218,0.0,300,162,4.0,4.0,1,4,1,40,5,1,True,1,126.01953125,1
5219,1.99,362,362,1.0,1.0,1,4,2,37,3,1,True,0,86.634765625,0
5220,0.0,3,3,4.5,4.5,1,4,1,40,5,1,True,1,28.21875,1
5224,0.0,74,74,4.0,4.0,1,4,1,38,5,23,True,1,164.8798828125,1
5225,0.0,463,5,3.0,2.0,2,17,5,38,0,17,True,1,38.5576171875,0
5226,0.0,3148,330,4.5,4.5,1,4,1,40,3,1,True,1,183.365234375,1
5227,0.99,119,20,4.5,5.0,1,4,1,37,5,30,True,0,35.7041015625,1
5228,0.0,62,7,3.5,4.5,1,4,2,37,0,1,True,1,36.2822265625,0
5229,6.99,91,91,4.0,4.0,1,9,1,38,5,5,True,0,890.8525390625,1
5230,0.0,96,96,4.5,4.5,1,4,1,38,5,1,True,1,71.3125,1
5232,0.0,1714,33,4.5,4.5,1,4,1,37,5,2,True,1,105.564453125,1
5234,0.0,266,171,3.5,4.0,1,4,1,38,0,1,True,1,108.412109375,1
5235,0.0,133,133,3.5,3.5,1,4,1,40,5,1,True,1,34.04296875,1
5236,0.0,17,0,4.5,0.0,1,4,1,40,5,2,True,1,79.8974609375,1
5237,0.0,4577,14,4.5,4.5,1,4,1,38,5,1,True,1,143.55859375,1
5238,0.0,239,24,4.0,4.5,2,12,2,37,5,1,True,1,49.4775390625,0
5239,0.0,1267,16,4.0,3.5,1,12,5,37,0,1,True,1,43.0,0
5240,0.0,525,234,4.0,4.0,1,4,1,38,5,1,True,1,349.33203125,1
5241,0.0,170,65,3.5,4.0,1,4,1,37,5,1,True,1,63.0908203125,1
5242,0.0,316,133,4.0,4.5,2,4,1,38,5,1,True,1,147.2998046875,1
5243,0.0,85,1,4.0,5.0,1,9,1,37,5,8,True,1,110.634765625,1
5244,0.0,17,0,4.5,0.0,11,4,3,37,5,11,True,1,58.853515625,0
5245,0.0,135,135,4.0,4.0,1,4,1,43,5,1,True,1,128.453125,1
5247,0.0,144,4,3.5,2.5,1,4,4,37,0,21,True,1,42.224609375,0
5248,0.0,62,1,3.0,2.0,1,4,1,38,4,1,True,1,60.6767578125,1
5249,0.99,167,80,4.0,4.0,1,9,1,43,5,1,True,0,97.71484375,1
5250,2.99,33,5,4.0,5.0,1,4,3,38,5,58,True,0,272.7373046875,0
5251,0.0,5196,357,4.5,4.0,1,12,5,38,5,1,True,1,573.921875,0
5252,0.0,158,6,4.5,4.5,1,9,1,38,5,1,True,1,143.8369140625,1
5253,6.99,52,52,4.5,4.5,1,9,1,37,5,5,True,0,1125.8935546875,1
5254,0.0,691,12,4.0,4.5,2,4,1,37,0,1,True,1,27.0498046875,1
5255,0.0,420,15,3.5,3.5,1,4,5,37,0,21,True,1,93.3193359375,0
5262,0.0,105,19,3.0,4.0,1,17,1,40,5,1,True,1,281.6748046875,1
5263,0.99,354,354,4.5,4.5,1,12,1,38,5,1,True,0,489.0087890625,1
5264,6.99,46,46,4.5,4.5,1,9,1,24,5,4,True,0,1939.416015625,1
5265,0.0,2181,198,4.0,4.0,1,4,1,38,5,1,True,1,155.0302734375,1
5266,0.0,86,86,4.0,4.0,1,4,1,43,5,16,True,1,43.078125,1
5269,0.0,342,165,4.0,4.5,1,4,1,37,5,20,True,1,106.7734375,1
5270,4.99,65,3,4.5,4.5,1,4,1,38,5,4,True,0,176.9833984375,1
5271,0.99,69,13,2.5,3.0,3,4,1,38,5,1,True,0,418.5244140625,1
5272,0.0,25,2,4.0,3.0,2,4,5,38,0,3,True,1,57.3818359375,0
5274,0.0,66,2,3.5,1.5,1,4,1,38,5,1,True,1,111.8681640625,1
5275,1.99,117,5,2.0,3.5,2,9,5,37,0,6,True,0,2.0478515625,0
5276,2.99,148,1,4.0,5.0,4,4,5,24,5,7,True,0,24.826171875,0
5277,3.99,28,23,3.5,3.5,2,4,3,37,0,1,True,0,17.357421875,0
5278,0.0,3213,372,4.0,3.5,2,4,5,37,0,1,True,1,87.8544921875,0
5279,0.0,5004,1883,4.5,4.5,1,4,5,37,3,1,True,1,31.0703125,0
5280,2.99,69,37,4.0,4.0,1,12,1,43,5,1,True,0,66.9453125,1
5281,1.99,26,26,4.5,4.5,1,4,1,40,5,11,True,0,97.7626953125,1
5282,1.99,233,11,1.5,1.5,1,4,2,37,0,1,True,0,25.6181640625,0
5285,0.0,44237,1219,4.5,5.0,2,4,1,37,5,1,True,1,48.2353515625,1
5287,0.0,228,228,4.5,4.5,1,4,1,38,5,1,True,1,219.8330078125,1
5288,0.0,304,71,4.0,4.0,1,4,1,38,5,23,True,1,167.2666015625,1
5289,0.0,85,4,4.0,4.0,1,12,1,38,5,9,True,1,368.6953125,1
5290,0.0,702,396,4.5,4.5,1,4,1,38,5,1,True,1,75.1005859375,1
5292,0.0,3687,31,5.0,4.5,1,4,1,38,5,30,True,1,165.173828125,1
5293,7.99,17,9,2.5,2.0,1,4,4,37,5,1,True,0,19.25390625,0
5295,0.0,28187,38,4.5,4.0,2,12,1,40,5,1,True,1,103.8720703125,1
5296,0.0,18,18,3.5,3.5,1,4,1,40,5,1,True,1,85.7763671875,1
5297,0.0,40,40,3.5,3.5,1,4,1,40,5,1,True,1,62.7177734375,1
5298,0.0,432,1,4.5,5.0,1,12,1,37,5,1,True,1,226.275390625,1
5299,1.99,11,11,4.0,4.0,1,4,1,38,5,1,True,0,299.2470703125,1
5300,0.0,2198,41,2.0,1.5,1,4,1,40,3,1,True,1,63.23828125,1
5301,0.0,56054,2972,4.5,4.5,1,4,1,37,5,1,True,1,64.92578125,1
5302,0.0,154,1,2.5,2.0,1,4,5,37,0,1,True,1,28.3408203125,0
5303,2.99,37,8,4.0,4.5,1,4,1,37,5,10,True,0,64.8359375,1
5305,0.0,7868,158,3.5,4.0,3,4,1,38,5,2,True,1,175.990234375,1
5307,0.0,144,44,4.0,4.0,1,4,1,38,5,11,True,1,91.2568359375,1
5308,1.99,5,0,1.5,0.0,2,4,4,37,0,1,True,0,16.732421875,0
5309,0.0,1872,127,4.0,4.0,1,9,1,40,5,1,True,1,739.1953125,1
5310,4.99,303,134,3.0,3.0,1,17,1,38,5,1,True,0,862.7890625,1
5311,0.0,47,22,2.5,3.0,1,9,1,38,5,1,True,1,105.74609375,1
5313,0.0,447,1,4.5,5.0,1,12,1,37,5,7,True,1,483.1796875,1
5314,0.0,8157,6871,4.5,4.5,1,4,1,40,5,1,True,1,8.9150390625,1
5315,0.0,571,35,4.0,4.0,2,12,1,37,5,1,True,1,491.6103515625,1
5316,0.0,219,5,4.5,4.0,1,9,1,38,5,12,True,1,159.3935546875,1
5317,1.99,764,22,5.0,4.5,1,4,5,37,5,1,True,0,65.8095703125,0
5318,6.99,134,62,4.5,4.0,1,9,1,37,5,5,True,0,1097.9580078125,1
5319,0.0,791,257,4.5,4.5,1,4,1,38,2,1,True,1,32.49609375,1
5320,6.99,53,53,4.0,4.0,1,9,1,37,5,5,True,0,1226.4296875,1
5321,6.99,57,57,4.0,4.0,1,9,1,37,5,5,True,0,746.8125,1
5323,0.0,13,7,5.0,4.5,1,12,1,37,4,2,True,1,132.0654296875,1
5324,0.0,226,12,4.5,4.5,1,4,1,40,5,1,True,1,57.0703125,1
5325,0.0,3065,47,4.5,4.5,2,4,1,37,5,12,True,1,154.9931640625,1
5326,6.99,115,115,4.5,4.5,1,9,1,24,5,4,True,0,994.853515625,1
5327,3.99,13,6,3.5,3.0,1,4,3,37,5,6,True,0,94.0244140625,0
5328,6.99,57,1,3.5,2.0,1,9,1,38,5,5,True,0,849.044921875,1
5329,4.99,1396,11,4.5,5.0,3,12,4,37,5,12,True,0,112.53125,0
5330,0.0,140,140,4.5,4.5,1,9,1,43,5,1,True,1,44.2021484375,1
5331,2.99,23,23,3.0,3.0,1,12,1,40,5,1,True,0,726.12109375,1
5333,2.99,38,38,4.0,4.0,1,12,1,40,5,1,True,0,155.9208984375,1
5334,0.99,21,8,3.5,4.0,1,9,1,37,4,1,True,0,143.861328125,1
5335,0.0,8558,459,5.0,4.5,2,4,5,37,4,4,True,1,37.177734375,0
5336,0.0,108,12,4.0,4.0,2,4,1,38,5,3,True,1,84.787109375,1
5338,0.0,236,10,4.0,4.5,1,4,1,38,5,11,True,1,280.4716796875,1
5339,0.0,225,52,4.0,4.0,1,4,1,38,5,21,True,1,144.4775390625,1
5340,49.99,207,36,4.5,5.0,1,4,5,37,2,1,True,0,11.50390625,0
5342,0.0,107,12,3.0,4.0,1,9,1,40,5,1,True,1,61.6474609375,1
5343,1.99,5,1,4.0,5.0,1,12,1,38,5,1,True,0,269.35546875,1
5344,3.99,244,163,4.0,4.5,1,4,4,25,3,9,True,0,79.263671875,0
5345,6.99,71,71,4.0,4.0,1,9,1,24,5,5,True,0,1472.396484375,1
5346,0.0,69368,28389,4.5,4.5,2,4,1,40,5,1,True,1,109.859375,1
5347,0.0,30,10,2.5,4.0,1,17,5,37,0,1,True,1,14.650390625,0
5348,0.0,14,10,3.0,3.5,1,9,1,40,5,3,True,1,157.4912109375,1
5349,0.0,1,1,5.0,5.0,8,17,5,37,4,2,True,1,236.5703125,0
5351,0.0,1,1,4.0,4.0,1,17,5,37,5,1,True,1,36.546875,0
5355,0.0,59,22,4.0,4.0,1,4,1,38,5,23,True,1,164.07421875,1
5356,0.0,2778,472,4.5,4.5,1,4,1,37,5,7,True,1,384.1044921875,1
5357,0.0,1079,35,4.5,4.0,1,4,2,38,5,9,True,1,449.75390625,0
5358,1.99,63,12,1.5,1.5,1,4,1,38,3,1,True,0,32.77734375,1
5359,0.0,779,161,4.0,4.0,1,4,1,38,5,12,True,1,119.6083984375,1
5360,2.99,158,70,4.5,4.5,1,4,3,37,5,1,True,0,150.1474609375,0
5361,0.0,151,96,3.5,4.5,1,4,1,25,5,1,True,1,514.5390625,1
5362,0.0,18141,255,4.5,4.5,1,17,1,38,5,1,True,1,341.6357421875,1
5364,0.0,708,23,4.5,4.0,1,4,5,37,0,11,True,1,70.46875,0
5366,4.99,22,3,4.5,4.5,1,4,1,38,5,1,True,0,185.1796875,1
5367,0.0,1087,1087,4.0,4.0,1,9,1,40,5,1,True,1,106.3759765625,1
5368,4.99,59,4,3.0,4.0,2,4,3,24,5,1,True,0,344.9130859375,0
5369,2.99,15,0,1.5,0.0,2,4,3,38,0,1,True,0,344.4501953125,0
5370,1.99,19,15,4.5,4.5,2,4,1,37,5,1,True,0,181.4287109375,1
5371,0.0,128,28,4.0,4.0,1,4,1,38,5,1,True,1,96.546875,1
5372,0.0,4226,1031,4.5,4.5,2,4,1,40,5,1,True,1,116.6171875,1
5373,0.0,15290,523,4.5,4.5,1,9,1,38,5,12,True,1,118.0400390625,1
5376,0.0,253,209,4.0,4.0,1,4,1,38,5,1,True,1,211.064453125,1
5377,0.0,4222,318,4.5,4.5,1,12,1,37,5,10,True,1,112.96875,1
5378,0.0,329,40,3.0,3.5,1,4,5,37,0,1,True,1,53.2099609375,0
5379,6.99,82,7,4.0,4.5,1,9,1,37,5,4,True,0,1069.9560546875,1
5380,0.0,228,97,4.5,4.0,1,4,1,40,4,1,True,1,85.6708984375,1
5381,6.99,83,83,3.0,3.0,1,9,1,24,5,3,True,0,1196.11328125,1
5382,0.99,17,17,3.0,3.0,1,4,2,38,0,1,True,0,17.123046875,0
5383,1.99,452,452,3.5,3.5,1,4,5,37,0,1,True,0,93.287109375,0
5387,0.0,1187,108,4.0,4.5,1,4,1,37,5,1,True,1,63.13671875,1
5389,1.99,2869,277,4.5,4.5,1,4,1,37,5,1,True,0,358.25390625,1
5390,6.99,34,34,3.5,3.5,1,9,1,24,5,3,True,0,982.76171875,1
5391,6.99,86,10,3.0,4.0,1,9,1,24,5,3,True,0,1160.6611328125,1
5392,0.99,18,11,3.5,3.0,1,17,2,37,4,1,True,0,46.0947265625,0
5393,2.99,70,3,4.0,4.0,1,4,5,37,4,6,True,0,104.783203125,0
5394,0.0,2,2,5.0,5.0,1,4,1,38,0,2,True,1,35.1259765625,1
5397,1.99,917,16,4.5,4.5,1,4,2,37,2,26,True,0,30.9423828125,0
5398,2.99,119,89,4.5,4.5,1,4,1,40,5,1,True,0,186.12890625,1
5401,2.99,96,38,4.5,4.5,1,4,1,38,5,10,True,0,51.02734375,1
5402,1.99,76,22,3.5,2.5,1,4,5,37,0,1,True,0,58.2685546875,0
5403,0.0,332,75,4.5,4.5,1,4,1,38,5,1,True,1,183.5849609375,1
5404,6.99,69,15,4.5,5.0,1,9,1,37,5,5,True,0,1256.17578125,1
5405,0.0,87,63,3.5,3.5,0,4,1,40,4,1,True,1,88.4521484375,1
5406,0.0,166,4,4.5,5.0,1,4,1,37,5,4,True,1,52.041015625,1
5407,0.0,123,77,3.5,4.0,1,4,3,24,5,1,True,1,416.77734375,0
5408,0.0,36,8,4.0,4.0,2,4,5,37,5,1,True,1,65.5263671875,0
5409,0.99,22,1,5.0,5.0,1,12,2,37,4,1,True,0,9.462890625,0
5410,1.99,40,11,3.0,2.5,1,4,2,37,4,1,True,0,9.580078125,0
5411,1.99,914,64,5.0,4.0,1,9,2,37,5,1,True,0,10.818359375,0
5412,0.0,554,521,4.5,4.5,1,9,1,37,5,1,True,1,259.7275390625,1
5413,1.99,2419,588,4.5,4.5,1,4,2,37,3,26,True,0,32.2353515625,0
5414,0.0,1313,223,4.5,4.5,1,12,5,37,0,1,True,1,52.12109375,0
5415,0.0,171,48,4.5,4.5,1,17,1,37,5,1,True,1,247.8740234375,1
5416,0.0,34,0,4.5,0.0,1,4,3,37,5,1,True,1,148.4990234375,0
5417,0.0,13300,436,4.5,4.5,3,4,1,37,5,1,True,1,372.998046875,1
5419,0.0,42,0,4.5,0.0,1,4,1,40,5,1,True,1,119.6640625,1
5420,4.99,24,24,3.5,3.5,1,12,1,38,5,6,True,0,509.3544921875,1
5422,2.99,56,6,3.5,2.5,1,4,1,40,3,2,True,0,7.806640625,1
5423,0.0,3763,46,4.5,4.5,1,4,1,37,5,1,True,1,187.4599609375,1
5424,0.0,110,0,4.0,0.0,2,4,1,25,5,9,True,1,107.857421875,1
